Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG MKR+
-1220.410 264.746 -2786.719 226.660 1672.363 1733.789 2701.953 -3089.648 181.445 -536.719 113.672 -1526.953 0.000 2402.246 -2623.438 -283.496 -2859.082 1423.633 0.000 190.039 2375.977 -2298.340 1381.348 180.078 -2684.082 2942.969 907.813 2831.738 -1016.309 -131.152 2965.039 2961.035 0.000 0.000 50.000
-1231.738 253.027 -2792.285 226.172 1661.914 1717.578 2695.898 -3086.816 178.418 -548.438 104.297 -1526.758 0.000 2407.715 -2628.320 -293.555 -2862.109 1429.590 0.000 194.336 2368.750 -2303.125 1388.281 196.582 -2683.008 2940.723 914.648 2847.754 -1011.523 -117.188 2980.762 2978.125 0.000 0.000 50.000
-1234.668 247.852 -2795.313 224.023 1659.473 1714.453 2695.117 -3088.477 178.711 -551.367 101.563 -1527.344 0.000 2407.227 -2628.223 -294.629 -2863.281 1431.250 0.000 194.727 2367.285 -2305.176 1390.234 201.465 -2680.859 2941.699 916.211 2850.391 -1009.180 -111.328 2984.375 2983.984 0.000 0.000 50.000
-1221.680 262.891 -2786.230 225.195 1670.313 1732.520 2701.563 -3087.891 181.152 -537.988 112.012 -1525.879 0.000 2401.563 -2624.316 -284.668 -2858.691 1422.559 0.000 189.063 2374.121 -2299.316 1383.008 184.473 -2684.180 2943.066 907.910 2832.520 -1014.941 -129.590 2966.992 2964.355 0.000 0.000 50.000
-1211.035 273.340 -2779.785 226.953 1679.395 1746.875 2707.617 -3087.891 181.348 -528.125 119.629 -1527.344 0.000 2397.852 -2620.117 -275.488 -2857.617 1416.406 0.000 185.547 2378.809 -2294.043 1376.758 170.117 -2686.328 2943.848 903.223 2819.629 -1019.824 -141.992 2952.344 2949.805 0.000 0.000 50.000
-1204.492 280.469 -2776.074 227.734 1683.008 1754.688 2708.594 -3088.086 181.250 -521.094 125.098 -1527.441 0.000 2395.605 -2618.359 -271.387 -2856.641 1411.816 0.000 182.910 2381.934 -2291.309 1374.414 162.207 -2686.523 2943.945 900.684 2811.133 -1022.461 -151.172 2947.168 2942.871 0.000 0.000 50.000
-1194.238 295.410 -2770.215 231.250 1692.480 1770.605 2715.332 -3089.063 183.301 -510.254 133.984 -1526.270 0.000 2390.234 -2614.063 -261.230 -2852.832 1403.516 0.000 179.883 2388.770 -2285.547 1367.285 147.070 -2688.770 2946.289 893.066 2793.945 -1028.125 -166.895 2929.688 2925.586 0.000 0.000 50.000
-1188.770 299.512 -2766.895 232.715 1695.605 1778.320 2717.773 -3089.355 185.254 -504.199 138.281 -1527.246 0.000 2389.258 -2610.156 -256.934 -2851.270 1400.195 0.000 179.883 2390.918 -2284.277 1364.648 139.063 -2690.039 2946.289 890.137 2786.328 -1031.445 -173.047 2921.680 2917.871 0.000 0.000 50.000
-1200.098 285.840 -2774.121 230.957 1686.621 1762.012 2712.695 -3088.770 184.180 -516.406 129.395 -1527.246 0.000 2391.504 -2615.625 -267.480 -2854.492 1408.398 0.000 182.617 2384.570 -2289.453 1371.387 155.078 -2686.621 2944.336 896.973 2804.590 -1025.391 -157.617 2938.477 2933.691 0.000 0.000 50.000
-1210.449 272.949 -2779.883 228.027 1677.246 1745.215 2707.617 -3088.379 181.836 -527.344 120.020 -1526.855 0.000 2396.875 -2620.605 -276.855 -2857.715 1416.504 0.000 185.645 2378.809 -2293.164 1376.855 171.484 -2684.961 2942.090 903.027 2820.801 -1019.727 -142.676 2953.613 2950.000 0.000 0.000 50.000
-1215.430 267.773 -2782.715 228.223 1673.047 1739.160 2704.590 -3088.672 180.273 -532.422 116.406 -1526.953 0.000 2400.391 -2622.559 -281.055 -2857.813 1419.043 0.000 188.770 2376.465 -2295.996 1380.078 179.004 -2683.887 2941.992 906.836 2824.902 -1017.578 -136.914 2958.984 2956.445 0.000 0.000 50.000
-1228.613 254.004 -2787.891 225.000 1663.379 1722.852 2698.828 -3086.914 179.102 -543.555 107.324 -1526.367 0.000 2404.395 -2626.855 -290.332 -2861.035 1427.051 0.000 190.723 2370.313 -2300.195 1387.207 193.164 -2682.031 2941.992 913.477 2841.797 -1012.695 -121.191 2973.633 2973.242 0.000 0.000 50.000
-1236.035 245.605 -2791.797 225.293 1659.570 1713.770 2695.898 -3086.328 177.930 -551.563 102.637 -1526.855 0.000 2407.715 -2628.613 -295.703 -2863.672 1430.762 0.000 193.750 2366.895 -2303.418 1389.453 201.270 -2681.641 2941.406 916.211 2851.758 -1009.473 -112.207 2983.789 2983.984 0.000 0.000 50.000
-1225.195 258.301 -2786.230 227.832 1665.137 1725.781 2701.172 -3087.793 179.980 -542.383 109.961 -1525.586 0.000 2403.320 -2625.195 -289.355 -2860.156 1423.730 0.000 190.625 2372.363 -2298.242 1384.473 188.867 -2683.301 2941.602 911.426 2837.500 -1013.281 -125.098 2970.801 2969.434 0.000 0.000 50.000
-1212.305 271.875 -2779.590 227.930 1676.465 1745.117 2707.324 -3088.965 182.324 -528.418 120.215 -1526.660 0.000 2397.168 -2620.117 -277.441 -2857.227 1414.941 0.000 186.914 2378.809 -2293.555 1378.613 173.438 -2685.254 2942.090 903.906 2820.313 -1018.555 -142.676 2952.539 2951.270 0.000 0.000 50.000
-1207.031 277.930 -2778.223 229.688 1679.004 1748.730 2709.180 -3089.160 182.520 -522.754 123.926 -1525.488 0.000 2395.801 -2619.238 -274.219 -2855.371 1412.695 0.000 185.645 2379.980 -2291.699 1376.074 165.723 -2686.230 2942.578 901.270 2813.477 -1019.629 -148.047 2948.047 2944.727 0.000 0.000 50.000
-1196.387 289.746 -2770.215 231.445 1688.672 1765.527 2715.527 -3087.793 184.082 -512.500 132.129 -1526.563 0.000 2390.234 -2613.965 -265.625 -2851.953 1404.004 0.000 181.641 2384.668 -2286.133 1369.434 150.293 -2688.281 2945.508 895.313 2798.145 -1025.293 -163.086 2932.617 2929.004 0.000 0.000 50.000
-1186.426 299.023 -2764.941 233.887 1695.410 1777.051 2719.336 -3089.160 186.035 -504.199 138.184 -1527.441 0.000 2388.281 -2612.012 -257.031 -2850.195 1396.777 0.000 179.199 2389.063 -2281.934 1365.625 138.965 -2688.574 2944.922 890.625 2784.766 -1029.395 -174.023 2921.680 2917.188 0.000 0.000 50.000
-1194.434 289.648 -2770.020 230.957 1689.258 1767.578 2714.648 -3088.672 183.887 -512.793 132.031 -1527.246 0.000 2392.773 -2615.039 -263.770 -2851.758 1401.953 0.000 181.055 2385.352 -2285.938 1369.922 150.879 -2687.695 2943.750 897.266 2796.289 -1025.391 -163.574 2931.445 2927.930 0.000 0.000 50.000
-1207.813 274.316 -2777.344 229.199 1677.930 1749.902 2707.617 -3087.109 182.617 -525.586 122.168 -1526.465 0.000 2398.340 -2620.117 -275.391 -2856.055 1411.719 0.000 184.570 2378.125 -2291.309 1376.660 168.848 -2683.789 2943.262 903.223 2814.258 -1020.313 -146.582 2948.633 2947.070 0.000 0.000 50.000
-1213.477 268.945 -2779.102 229.004 1675.098 1742.773 2706.738 -3087.695 182.910 -531.348 119.922 -1527.441 0.000 2399.805 -2621.191 -277.734 -2857.129 1414.258 0.000 186.719 2376.270 -2293.164 1378.223 173.633 -2683.203 2943.555 905.176 2820.410 -1018.750 -140.332 2953.809 2953.809 0.000 0.000 50.000
-1223.535 257.813 -2784.668 226.660 1667.188 1728.027 2701.465 -3088.379 178.516 -540.625 111.523 -1526.465 0.000 2404.297 -2625.391 -287.500 -2858.789 1421.875 0.000 190.820 2372.559 -2298.047 1385.059 187.500 -2682.031 2942.480 910.840 2834.668 -1013.672 -127.441 2967.676 2967.773 0.000 0.000 50.000
-1234.375 246.582 -2790.820 225.098 1659.961 1715.039 2697.363 -3086.426 177.441 -549.414 104.004 -1527.051 0.000 2407.813 -2629.199 -296.289 -2861.816 1427.832 0.000 193.555 2367.188 -2301.465 1389.648 201.563 -2680.078 2940.527 916.699 2849.023 -1009.277 -114.551 2981.055 2980.566 0.000 0.000 50.000
-1229.102 252.051 -2787.793 227.051 1664.746 1722.949 2700.391 -3087.402 179.590 -542.871 107.813 -1527.539 0.000 2405.762 -2627.246 -291.699 -2861.426 1423.438 0.000 191.211 2368.555 -2299.316 1387.793 193.555 -2682.129 2940.332 912.695 2841.309 -1010.156 -120.508 2974.512 2973.730 0.000 0.000 50.000
-1215.527 266.797 -2780.078 228.125 1674.121 1740.918 2706.934 -3086.816 180.859 -529.688 120.020 -1525.879 0.000 2400.293 -2621.191 -280.566 -2856.738 1412.793 0.000 187.500 2377.539 -2293.066 1380.078 175.000 -2685.547 2943.066 905.859 2821.191 -1016.895 -139.453 2955.762 2954.883 0.000 0.000 50.000
-1208.691 272.363 -2776.465 228.516 1677.246 1747.754 2709.766 -3087.598 182.227 -526.172 123.047 -1525.781 0.000 2398.145 -2620.410 -275.391 -2855.371 1408.789 0.000 185.254 2378.516 -2291.406 1377.539 167.871 -2685.645 2943.457 903.223 2816.602 -1019.336 -144.629 2950.098 2946.875 0.000 0.000 50.000
-1198.633 284.473 -2770.410 231.152 1685.449 1762.305 2716.211 -3087.598 182.617 -515.137 130.469 -1526.074 0.000 2394.434 -2616.602 -266.309 -2851.563 1401.758 0.000 181.543 2383.203 -2287.891 1370.703 153.906 -2686.914 2944.531 897.461 2801.758 -1023.926 -158.691 2935.742 2932.129 0.000 0.000 50.000
-1188.770 296.191 -2764.453 232.715 1695.898 1777.344 2721.094 -3090.039 186.133 -504.199 138.379 -1526.855 0.000 2388.379 -2611.621 -257.520 -2849.316 1394.434 0.000 179.297 2387.500 -2282.324 1364.258 140.527 -2688.477 2945.898 892.090 2787.598 -1029.004 -173.145 2920.215 2918.066 0.000 0.000 50.000
-1191.504 293.848 -2765.820 233.203 1690.723 1772.168 2717.969 -3088.086 185.059 -507.617 136.523 -1526.465 0.000 2391.504 -2613.770 -260.938 -2851.074 1395.996 0.000 180.371 2386.328 -2284.375 1367.285 144.434 -2688.086 2945.508 893.457 2792.676 -1027.539 -167.676 2925.195 2920.801 0.000 0.000 50.000
-1205.664 277.734 -2772.754 230.957 1680.566 1753.516 2712.207 -3088.965 183.398 -521.777 126.074 -1525.391 0.000 2396.387 -2618.652 -271.289 -2855.176 1406.348 0.000 185.156 2379.395 -2290.234 1373.242 162.305 -2686.328 2943.750 902.344 2809.375 -1020.996 -149.902 2942.871 2941.406 0.000 0.000 50.000
-1211.523 269.922 -2776.855 229.688 1677.051 1744.727 2709.570 -3087.500 180.273 -527.246 121.484 -1526.367 0.000 2398.926 -2622.168 -277.148 -2856.543 1410.156 0.000 186.426 2377.246 -2293.262 1377.148 170.801 -2684.668 2943.555 905.566 2817.676 -1017.285 -140.137 2951.367 2949.512 0.000 0.000 50.000
-1221.680 259.961 -2782.227 227.930 1669.141 1732.813 2703.613 -3087.012 179.004 -536.523 114.160 -1525.879 0.000 2403.027 -2624.316 -286.035 -2858.008 1417.871 0.000 189.941 2373.047 -2297.852 1382.715 183.203 -2682.910 2942.871 910.742 2829.688 -1012.598 -129.785 2963.477 2961.914 0.000 0.000 50.000
-1232.422 248.438 -2787.402 226.074 1660.449 1718.555 2699.805 -3086.328 178.809 -546.191 106.348 -1525.391 0.000 2407.813 -2627.930 -292.773 -2860.840 1423.535 0.000 191.992 2366.797 -2303.027 1388.379 196.387 -2682.129 2941.211 915.723 2844.629 -1007.617 -114.844 2975.879 2976.660 0.000 0.000 50.000
-1231.250 247.363 -2787.402 226.563 1660.840 1720.020 2700.781 -3085.938 177.246 -546.387 106.250 -1526.074 0.000 2408.008 -2627.832 -290.625 -2861.621 1423.633 0.000 193.652 2367.773 -2304.102 1386.719 195.313 -2681.641 2942.480 914.941 2843.945 -1008.301 -115.820 2975.684 2976.074 0.000 0.000 50.000
-1218.457 261.523 -2781.055 229.102 1670.117 1735.938 2705.664 -3087.207 180.078 -533.789 115.625 -1526.855 0.000 2403.516 -2625.000 -281.738 -2857.324 1418.164 0.000 189.453 2374.414 -2298.535 1378.418 179.883 -2683.984 2941.504 907.910 2827.441 -1013.965 -130.664 2960.254 2959.473 0.000 0.000 50.000
-1211.523 271.191 -2776.172 229.883 1675.684 1744.141 2709.180 -3087.793 181.152 -525.488 121.484 -1526.367 0.000 2400.586 -2621.484 -276.758 -2854.883 1412.695 0.000 186.816 2378.125 -2295.605 1375.000 169.141 -2685.547 2942.578 904.590 2816.406 -1017.383 -138.379 2949.512 2949.219 0.000 0.000 50.000
-1202.832 279.980 -2770.996 230.762 1681.250 1755.859 2713.770 -3088.574 181.641 -518.457 126.855 -1526.758 0.000 2396.191 -2619.434 -267.383 -2853.516 1407.031 0.000 184.766 2380.957 -2293.848 1369.922 158.691 -2686.621 2944.043 900.000 2806.836 -1019.141 -147.559 2938.574 2937.891 0.000 0.000 50.000
-1192.383 289.844 -2765.137 232.520 1690.723 1770.508 2718.457 -3088.086 183.105 -507.324 136.914 -1525.293 0.000 2391.504 -2616.895 -259.277 -2850.879 1402.930 0.000 180.566 2386.133 -2290.723 1364.746 146.484 -2689.063 2944.824 894.043 2791.699 -1025.391 -161.621 2925.293 2921.973 0.000 0.000 50.000
-1191.113 292.285 -2764.648 231.934 1691.895 1773.145 2720.215 -3088.672 183.594 -506.445 137.988 -1526.074 0.000 2390.527 -2615.137 -258.301 -2850.586 1404.004 0.000 179.199 2387.012 -2291.113 1364.746 143.262 -2688.477 2944.727 891.504 2789.355 -1026.367 -161.230 2923.145 2919.629 0.000 0.000 50.000
-1200.879 281.641 -2770.410 230.371 1684.375 1759.961 2715.332 -3088.770 181.250 -516.406 129.688 -1526.660 0.000 2395.508 -2618.164 -264.941 -2852.344 1410.645 0.000 182.813 2382.617 -2295.996 1368.945 156.250 -2686.914 2943.555 897.656 2802.246 -1020.898 -148.047 2935.742 2931.934 0.000 0.000 50.000
-1209.277 272.559 -2775.098 228.516 1678.125 1747.852 2711.621 -3088.184 178.711 -523.633 123.340 -1526.172 0.000 2399.023 -2622.656 -272.070 -2853.516 1416.113 0.000 185.938 2378.613 -2300.488 1374.023 167.285 -2685.645 2941.895 902.344 2813.281 -1017.285 -135.742 2947.070 2944.043 0.000 0.000 50.000
-1218.262 262.695 -2781.445 227.148 1670.020 1737.402 2707.422 -3088.770 177.930 -532.617 117.090 -1526.563 0.000 2403.027 -2625.586 -277.539 -2858.301 1424.609 0.000 190.137 2376.074 -2305.078 1377.734 178.809 -2684.863 2941.895 905.957 2824.023 -1011.523 -123.535 2956.836 2955.469 0.000 0.000 50.000
-1229.004 250.977 -2786.328 226.074 1662.988 1723.926 2701.270 -3088.477 176.270 -541.309 109.180 -1527.246 0.000 2407.031 -2629.004 -286.719 -2861.328 1433.496 0.000 193.652 2369.727 -2311.816 1381.738 192.090 -2682.422 2940.137 911.426 2838.672 -1007.520 -108.203 2970.703 2969.922 0.000 0.000 50.000
-1232.910 248.242 -2787.109 225.391 1659.082 1719.434 2699.609 -3087.402 174.512 -545.410 106.348 -1526.563 0.000 2409.375 -2631.055 -288.965 -2860.645 1437.402 0.000 192.285 2367.676 -2314.063 1382.715 195.508 -2682.031 2940.527 913.184 2843.555 -1005.762 -100.879 2975.684 2972.754 0.000 0.000 50.000
-1225.098 255.762 -2782.520 226.367 1665.430 1729.395 2704.883 -3089.355 176.855 -538.867 112.988 -1526.660 0.000 2404.785 -2629.102 -281.738 -2859.082 1435.938 0.000 190.039 2372.168 -2312.695 1378.320 186.328 -2682.227 2941.309 909.180 2831.641 -1008.203 -111.328 2964.258 2961.621 0.000 0.000 50.000
-1216.113 265.234 -2778.418 226.953 1671.777 1741.211 2707.520 -3089.355 178.223 -529.395 119.141 -1528.125 0.000 2400.488 -2624.902 -275.195 -2857.129 1431.055 0.000 187.891 2375.781 -2308.008 1373.535 175.684 -2683.691 2941.699 904.980 2820.898 -1012.402 -120.801 2953.418 2948.047 0.000 0.000 50.000
-1208.301 272.656 -2774.023 228.516 1677.441 1749.902 2711.914 -3089.551 179.102 -522.656 125.293 -1528.711 0.000 2397.168 -2622.656 -268.750 -2855.371 1429.492 0.000 185.059 2379.004 -2304.004 1369.824 166.699 -2685.547 2942.773 900.684 2811.621 -1016.699 -129.688 2943.457 2935.742 0.000 0.000 50.000
-1199.512 283.691 -2768.652 229.785 1685.645 1763.867 2715.430 -3089.551 181.348 -513.281 134.180 -1526.758 0.000 2392.188 -2619.043 -259.766 -2851.465 1426.074 0.000 181.055 2383.203 -2301.172 1364.844 154.688 -2686.719 2943.262 895.020 2797.852 -1020.801 -142.773 2929.492 2918.164 0.000 0.000 50.000
-1195.117 287.793 -2767.188 230.176 1689.844 1768.457 2718.652 -3091.504 180.762 -509.277 137.109 -1527.051 0.000 2390.625 -2618.066 -254.492 -2850.781 1426.563 0.000 179.492 2383.887 -2299.023 1362.500 149.609 -2687.012 2942.773 893.066 2792.188 -1022.559 -146.777 2924.316 2911.035 0.000 0.000 50.000
-1200.977 280.762 -2769.922 228.906 1684.668 1761.133 2715.430 -3090.918 179.980 -515.039 130.664 -1527.246 0.000 2394.043 -2622.754 -259.277 -2853.906 1433.203 0.000 181.445 2380.273 -2303.418 1366.992 158.496 -2685.840 2942.969 895.508 2802.148 -1018.848 -136.621 2932.715 2915.527 0.000 0.000 50.000
-1205.176 274.805 -2771.973 228.613 1680.273 1753.613 2711.523 -3091.406 178.125 -520.508 127.344 -1526.758 0.000 2396.777 -2623.828 -263.086 -2856.152 1438.086 0.000 182.715 2377.930 -2305.762 1368.848 165.625 -2683.496 2941.797 899.316 2808.984 -1016.113 -129.395 2941.504 2918.066 0.000 0.000 50.000
-1213.574 265.527 -2776.465 225.586 1675.293 1745.215 2708.301 -3090.820 177.051 -527.930 122.656 -1528.125 0.000 2400.977 -2626.465 -267.969 -2858.008 1445.703 0.000 184.082 2375.195 -2311.426 1374.609 176.270 -2683.008 2941.797 903.906 2817.969 -1011.621 -118.457 2950.977 2923.340 0.000 0.000 50.000
-1222.266 255.762 -2781.934 225.000 1667.090 1733.105 2704.395 -3090.039 176.563 -537.305 114.453 -1527.344 0.000 2405.273 -2629.590 -274.316 -2858.691 1453.613 0.000 187.598 2371.777 -2315.332 1378.711 188.184 -2680.566 2940.234 907.715 2830.273 -1006.445 -106.445 2964.453 2926.660 0.000 0.000 50.000
-1228.223 250.293 -2785.938 224.023 1664.648 1726.172 2701.563 -3090.430 175.195 -540.430 111.035 -1525.684 0.000 2407.617 -2630.176 -278.320 -2860.352 1459.375 0.000 188.770 2368.164 -2316.895 1381.543 195.508 -2677.930 2939.941 910.742 2836.230 -1003.320 -96.582 2972.266 2921.094 0.000 0.000 50.000
-1227.832 249.316 -2784.375 222.656 1665.820 1724.902 2702.246 -3089.746 175.781 -540.430 112.891 -1523.535 0.000 2409.082 -2629.883 -276.172 -2858.887 1461.621 0.000 188.965 2368.164 -2318.262 1382.910 197.461 -2676.855 2941.211 910.938 2833.984 -1004.102 -94.043 2972.656 2903.906 0.000 0.000 50.000
-1222.559 255.957 -2779.492 225.293 1670.313 1733.398 2705.273 -3089.063 178.027 -534.082 116.992 -1523.145 0.000 2408.398 -2628.906 -271.094 -2856.641 1462.012 0.000 187.012 2370.996 -2316.602 1382.813 194.141 -2676.465 2941.113 910.352 2823.633 -1005.957 -100.098 2966.016 2872.559 0.000 0.000 50.000
-1212.109 266.406 -2774.316 229.004 1677.539 1745.801 2711.426 -3088.672 180.859 -526.172 124.902 -1522.461 0.000 2404.199 -2624.316 -262.891 -2854.199 1460.742 0.000 183.984 2375.391 -2312.793 1381.250 185.156 -2676.953 2941.895 907.617 2808.594 -1006.934 -107.910 2957.422 2827.832 0.000 0.000 50.000
-1201.367 279.395 -2767.188 231.445 1686.816 1759.766 2717.188 -3085.645 184.863 -513.965 134.375 -1519.043 0.000 2402.734 -2619.531 -252.930 -2849.805 1459.863 0.000 182.813 2381.152 -2307.031 1377.637 176.660 -2676.172 2944.434 902.930 2784.082 -1011.133 -118.164 2946.680 2769.727 0.000 0.000 50.000
-1191.992 290.332 -2759.863 235.645 1694.434 1771.875 2723.730 -3083.789 187.402 -504.395 142.188 -1516.602 0.000 2403.027 -2614.844 -243.945 -2843.848 1458.398 0.000 183.398 2385.840 -2304.004 1377.832 171.191 -2675.391 2948.535 902.051 2757.813 -1011.719 -122.656 2938.770 2700.781 0.000 0.000 50.000
-1187.402 294.043 -2757.031 239.648 1700.391 1776.660 2729.199 -3080.371 190.527 -500.684 146.582 -1513.672 0.000 2406.445 -2611.230 -239.063 -2839.746 1464.355 0.000 185.059 2390.430 -2302.344 1380.762 172.852 -2670.996 2950.879 906.152 2733.398 -1008.203 -118.652 2940.332 2622.266 0.000 0.000 50.000
-1188.281 291.406 -2756.152 242.578 1701.660 1775.586 2729.980 -3074.316 196.387 -500.781 147.363 -1510.059 0.000 2412.988 -2608.984 -236.621 -2837.500 1471.680 0.000 190.137 2392.969 -2299.023 1388.379 183.398 -2664.941 2956.934 912.207 2705.566 -1002.344 -103.906 2952.832 2531.543 0.000 0.000 50.000
-1190.332 289.453 -2754.492 246.875 1700.391 1770.020 2730.469 -3070.605 199.512 -502.539 147.168 -1503.711 0.000 2422.949 -2605.859 -238.477 -2834.180 1482.715 0.000 196.973 2394.629 -2293.750 1398.535 201.855 -2656.738 2960.840 922.461 2663.672 -991.992 -82.910 2970.020 2427.051 0.000 0.000 50.000
-1194.238 285.156 -2753.613 252.637 1700.098 1764.844 2733.984 -3063.477 204.785 -504.199 147.461 -1497.852 0.000 2436.426 -2603.027 -238.184 -2829.785 1496.484 0.000 206.934 2396.582 -2291.602 1411.035 221.973 -2648.633 2967.480 936.230 2598.145 -979.980 -59.277 2991.602 2312.305 0.000 0.000 50.000
-1191.895 284.766 -2749.219 258.301 1702.246 1763.965 2737.402 -3055.371 212.695 -502.832 149.805 -1489.258 0.000 2448.438 -2597.754 -232.715 -2822.559 1510.352 0.000 216.113 2401.563 -2285.742 1423.730 239.258 -2638.672 2974.707 948.145 2494.043 -968.750 -35.254 3008.789 2195.801 0.000 0.000 50.000
-1184.863 291.992 -2741.016 266.699 1710.449 1770.117 2745.508 -3046.094 221.875 -495.215 157.813 -1480.566 0.000 2460.059 -2588.867 -225.684 -2813.086 1519.141 0.000 225.098 2410.352 -2277.930 1433.496 249.414 -2629.492 2983.008 957.520 2337.500 -959.766 -18.359 3020.508 2100.391 0.000 0.000 50.000
-1172.754 306.543 -2729.199 276.465 1724.121 1783.789 2756.836 -3037.500 232.129 -482.520 170.215 -1472.168 0.000 2468.457 -2579.004 -211.816 -2803.711 1527.539 0.000 232.715 2420.703 -2267.773 1440.820 251.758 -2620.020 2993.750 963.672 2133.398 -950.879 -2.637 3025.293 2022.070 0.000 0.000 50.000
-1153.906 324.414 -2713.770 288.965 1740.332 1806.152 2772.266 -3025.879 244.238 -464.648 187.109 -1461.230 0.000 2475.391 -2565.039 -193.164 -2791.309 1536.133 0.000 239.844 2432.910 -2255.176 1448.145 249.707 -2610.840 3004.492 969.727 1881.445 -944.922 8.789 3023.633 1945.898 0.000 0.000 50.000
-1131.055 346.582 -2696.094 303.906 1759.668 1829.395 2787.402 -3015.234 257.324 -443.359 207.129 -1449.219 0.000 2484.473 -2550.293 -170.801 -2776.758 1543.066 0.000 247.656 2449.609 -2239.160 1452.637 241.895 -2601.270 3016.699 978.027 1595.215 -938.965 20.215 3020.215 1871.777 0.000 0.000 50.000
-1113.672 367.480 -2680.469 317.090 1777.051 1851.270 2804.297 -3002.344 270.020 -424.023 223.145 -1439.844 0.000 2492.480 -2536.914 -152.246 -2764.258 1551.758 0.000 253.223 2464.648 -2225.293 1460.059 236.523 -2592.383 3028.906 983.496 1318.555 -932.910 38.965 3020.508 1805.078 0.000 0.000 50.000
