Fp1 - M1Ref	Fpz - M1Ref	Fp2 - M1Ref	F7 - M1Ref	F3 - M1Ref	Fz - M1Ref	F4 - M1Ref	F8 - M1Ref	FC5 - M1Ref	FC1 - M1Ref	FC2 - M1Ref	FC6 - M1Ref	M1 - M1Ref	T7 - M1Ref	C3 - M1Ref	Cz - M1Ref	C4 - M1Ref	T8 - M1Ref	M2 - M1Ref	CP5 - M1Ref	CP1 - M1Ref	CP2 - M1Ref	CP6 - M1Ref	P7 - M1Ref	P3 - M1Ref	Pz - M1Ref	P4 - M1Ref	P8 - M1Ref	POz - M1Ref	O1 - M1Ref	Oz - M1Ref	O2 - M1Ref	HEOG - M1Ref	VEOG - M1Ref	
-1.492183E+003	2.195766E+001	-3.335909E+003	-6.760955E+003	-1.148439E+004	1.665123E+003	9.105000E+003	-9.946545E+003	-1.598275E+002	5.658088E+003	-7.716444E+001	-1.593953E+003	0.000000E+000	-4.352012E+003	-2.989920E+003	-6.990002E+003	9.978782E+003	1.723750E+003	0.000000E+000	-6.948993E+003	1.913369E+003	3.570731E+003	7.901650E+003	2.602461E+003	3.490698E+003	2.692645E+003	7.329776E+003	-5.065710E+002	-1.407295E+003	-5.239311E+003	4.597537E+003	1.033812E+003	0.000000E+000	0.000000E+000	
-1.483227E+003	3.321234E+001	-3.329031E+003	-6.757902E+003	-1.147670E+004	1.676653E+003	9.110259E+003	-9.944503E+003	-1.566092E+002	5.668644E+003	-6.949581E+001	-1.591691E+003	0.000000E+000	-4.355782E+003	-2.985580E+003	-6.980679E+003	9.978451E+003	1.729800E+003	0.000000E+000	-6.954142E+003	1.913829E+003	3.572019E+003	7.894625E+003	2.571308E+003	3.487112E+003	2.691763E+003	7.321887E+003	-4.867098E+002	-1.414081E+003	-5.263310E+003	4.578687E+003	1.021528E+003	0.000000E+000	0.000000E+000	
-1.478961E+003	3.672483E+001	-3.326420E+003	-6.756781E+003	-1.147170E+004	1.683917E+003	9.112448E+003	-9.943032E+003	-1.542553E+002	5.673279E+003	-6.846598E+001	-1.591121E+003	0.000000E+000	-4.356297E+003	-2.982067E+003	-6.976118E+003	9.979205E+003	1.741220E+003	0.000000E+000	-6.953553E+003	1.915502E+003	3.573214E+003	7.892859E+003	2.538372E+003	3.486045E+003	2.692498E+003	7.319883E+003	-4.553180E+002	-1.415147E+003	-5.279953E+003	4.555939E+003	1.008508E+003	0.000000E+000	0.000000E+000	
-1.484275E+003	3.324912E+001	-3.329123E+003	-6.759190E+003	-1.147628E+004	1.678363E+003	9.108917E+003	-9.945313E+003	-1.557265E+002	5.667577E+003	-7.339449E+001	-1.592243E+003	0.000000E+000	-4.357786E+003	-2.985672E+003	-6.979759E+003	9.979554E+003	1.753689E+003	0.000000E+000	-6.952561E+003	1.915613E+003	3.572331E+003	7.897493E+003	2.539567E+003	3.486376E+003	2.692075E+003	7.322530E+003	-4.131865E+002	-1.412849E+003	-5.281902E+003	4.547553E+003	1.004830E+003	0.000000E+000	0.000000E+000	
-1.492661E+003	2.317140E+001	-3.335450E+003	-6.761176E+003	-1.148329E+004	1.666116E+003	9.103639E+003	-9.947390E+003	-1.592022E+002	5.658953E+003	-8.073210E+001	-1.592997E+003	0.000000E+000	-4.354715E+003	-2.989865E+003	-6.988053E+003	9.979739E+003	1.765753E+003	0.000000E+000	-6.949011E+003	1.913590E+003	3.569793E+003	7.900712E+003	2.568678E+003	3.489024E+003	2.691579E+003	7.327146E+003	-4.020790E+002	-1.408692E+003	-5.273645E+003	4.548436E+003	1.012903E+003	0.000000E+000	0.000000E+000	
-1.501452E+003	1.274427E+001	-3.340562E+003	-6.762500E+003	-1.149039E+004	1.653923E+003	9.098765E+003	-9.945422E+003	-1.597723E+002	5.649188E+003	-8.858463E+001	-1.593843E+003	0.000000E+000	-4.349070E+003	-2.992715E+003	-6.996807E+003	9.977660E+003	1.781164E+003	0.000000E+000	-6.943034E+003	1.911218E+003	3.566777E+003	7.908197E+003	2.587767E+003	3.494303E+003	2.692167E+003	7.336286E+003	-4.281744E+002	-1.401796E+003	-5.256524E+003	4.554173E+003	1.026824E+003	0.000000E+000	0.000000E+000	
-1.510040E+003	3.788340E+000	-3.346024E+003	-6.763235E+003	-1.149651E+004	1.643367E+003	9.092513E+003	-9.946600E+003	-1.634319E+002	5.641684E+003	-9.577513E+001	-1.593751E+003	0.000000E+000	-4.343994E+003	-2.995823E+003	-7.005137E+003	9.972437E+003	1.792216E+003	0.000000E+000	-6.942740E+003	1.905682E+003	3.562474E+003	7.909815E+003	2.580080E+003	3.494670E+003	2.690770E+003	7.341031E+003	-4.160554E+002	-1.397511E+003	-5.237730E+003	4.577897E+003	1.046097E+003	0.000000E+000	0.000000E+000	
-1.515410E+003	-2.078070E+000	-3.348893E+003	-6.766362E+003	-1.150076E+004	1.637151E+003	9.090508E+003	-9.947519E+003	-1.642963E+002	5.635671E+003	-1.009243E+002	-1.596583E+003	0.000000E+000	-4.344417E+003	-2.999538E+003	-7.008301E+003	9.967454E+003	1.801944E+003	0.000000E+000	-6.944414E+003	1.899632E+003	3.556920E+003	7.908712E+003	2.559300E+003	3.491213E+003	2.686117E+003	7.338861E+003	-3.719194E+002	-1.398412E+003	-5.230594E+003	4.598622E+003	1.068753E+003	0.000000E+000	0.000000E+000	
-1.518444E+003	-3.733170E+000	-3.352240E+003	-6.770554E+003	-1.150434E+004	1.633657E+003	9.085910E+003	-9.952374E+003	-1.691328E+002	5.632637E+003	-1.041977E+002	-1.600390E+003	0.000000E+000	-4.350063E+003	-3.003455E+003	-7.013229E+003	9.964769E+003	1.812096E+003	0.000000E+000	-6.948478E+003	1.897020E+003	3.555228E+003	7.904869E+003	2.566085E+003	3.486045E+003	2.682163E+003	7.332682E+003	-3.124093E+002	-1.404996E+003	-5.234051E+003	4.609619E+003	1.079677E+003	0.000000E+000	0.000000E+000	
-1.516752E+003	-2.353920E+000	-3.354263E+003	-6.773552E+003	-1.150407E+004	1.635680E+003	9.084550E+003	-9.957119E+003	-1.728844E+002	5.633924E+003	-1.057425E+002	-1.607764E+003	0.000000E+000	-4.359699E+003	-3.006894E+003	-7.012641E+003	9.963757E+003	1.824693E+003	0.000000E+000	-6.953719E+003	1.898860E+003	3.556737E+003	7.898101E+003	2.587914E+003	3.481025E+003	2.680012E+003	7.323855E+003	-2.847140E+002	-1.411488E+003	-5.249168E+003	4.617251E+003	1.086610E+003	0.000000E+000	0.000000E+000	
-1.510518E+003	5.517000E+000	-3.349757E+003	-6.775888E+003	-1.149906E+004	1.645133E+003	9.086959E+003	-9.958019E+003	-1.734545E+002	5.641133E+003	-1.026530E+002	-1.609199E+003	0.000000E+000	-4.367993E+003	-3.006931E+003	-7.006351E+003	9.964089E+003	1.832839E+003	0.000000E+000	-6.959972E+003	1.900349E+003	3.557380E+003	7.889457E+003	2.613385E+003	3.476685E+003	2.678356E+003	7.315984E+003	-3.142116E+002	-1.419892E+003	-5.267577E+003	4.622088E+003	1.092550E+003	0.000000E+000	0.000000E+000	
-1.500183E+003	1.802220E+001	-3.341114E+003	-6.770738E+003	-1.149016E+004	1.659918E+003	9.093267E+003	-9.954765E+003	-1.695006E+002	5.654134E+003	-9.356832E+001	-1.606275E+003	0.000000E+000	-4.371046E+003	-3.001579E+003	-6.997616E+003	9.966001E+003	1.840232E+003	0.000000E+000	-6.963374E+003	1.904377E+003	3.561095E+003	7.884492E+003	2.613219E+003	3.475820E+003	2.679350E+003	7.311018E+003	-3.704114E+002	-1.424857E+003	-5.291447E+003	4.609435E+003	1.076679E+003	0.000000E+000	0.000000E+000	
-1.490969E+003	2.775051E+001	-3.334199E+003	-6.764449E+003	-1.148136E+004	1.671872E+003	9.101046E+003	-9.950737E+003	-1.638365E+002	5.663145E+003	-8.656173E+001	-1.602983E+003	0.000000E+000	-4.370071E+003	-2.995363E+003	-6.988881E+003	9.967141E+003	1.849777E+003	0.000000E+000	-6.964588E+003	1.906197E+003	3.564755E+003	7.883260E+003	2.590084E+003	3.476446E+003	2.681262E+003	7.309455E+003	-4.202851E+002	-1.425501E+003	-5.308494E+003	4.592902E+003	1.063586E+003	0.000000E+000	0.000000E+000	
-1.490399E+003	2.787924E+001	-3.332250E+003	-6.763419E+003	-1.148119E+004	1.671302E+003	9.100531E+003	-9.948126E+003	-1.626412E+002	5.664396E+003	-8.551350E+001	-1.600335E+003	0.000000E+000	-4.367919E+003	-2.993782E+003	-6.989193E+003	9.969844E+003	1.856894E+003	0.000000E+000	-6.963006E+003	1.907319E+003	3.566336E+003	7.885411E+003	2.570462E+003	3.476409E+003	2.681428E+003	7.312195E+003	-4.222528E+002	-1.423018E+003	-5.312779E+003	4.583744E+003	1.061673E+003	0.000000E+000	0.000000E+000	
-1.497001E+003	1.978764E+001	-3.338410E+003	-6.766215E+003	-1.148647E+004	1.662493E+003	9.096798E+003	-9.949689E+003	-1.634135E+002	5.655771E+003	-9.143508E+001	-1.602523E+003	0.000000E+000	-4.364720E+003	-2.997313E+003	-6.995520E+003	9.970010E+003	1.864158E+003	0.000000E+000	-6.956937E+003	1.908275E+003	3.567311E+003	7.891315E+003	2.588999E+003	3.478873E+003	2.682936E+003	7.318006E+003	-4.161657E+002	-1.418899E+003	-5.307612E+003	4.583211E+003	1.064468E+003	0.000000E+000	0.000000E+000	
-1.510040E+003	6.510060E+000	-3.346502E+003	-6.771051E+003	-1.149693E+004	1.647119E+003	9.089497E+003	-9.952889E+003	-1.682317E+002	5.643634E+003	-1.016048E+002	-1.605006E+003	0.000000E+000	-4.362384E+003	-3.003381E+003	-7.006075E+003	9.968833E+003	1.867321E+003	0.000000E+000	-6.951678E+003	1.904450E+003	3.564239E+003	7.896997E+003	2.659010E+003	3.483048E+003	2.681722E+003	7.323008E+003	-4.168094E+002	-1.412812E+003	-5.291594E+003	4.588397E+003	1.073369E+003	0.000000E+000	0.000000E+000	
-1.519584E+003	-4.671060E+000	-3.353196E+003	-6.772577E+003	-1.150454E+004	1.633639E+003	9.083667E+003	-9.954121E+003	-1.712293E+002	5.632526E+003	-1.105791E+002	-1.605741E+003	0.000000E+000	-4.359772E+003	-3.007721E+003	-7.016337E+003	9.963886E+003	1.863146E+003	0.000000E+000	-6.951328E+003	1.898289E+003	3.559495E+003	7.900344E+003	2.713095E+003	3.484776E+003	2.681280E+003	7.329960E+003	-4.488447E+002	-1.405640E+003	-5.268533E+003	4.612212E+003	1.098214E+003	0.000000E+000	0.000000E+000	
-1.525910E+003	-1.112595E+001	-3.356911E+003	-6.774472E+003	-1.151061E+004	1.625363E+003	9.079419E+003	-9.955923E+003	-1.730499E+002	5.627175E+003	-1.155076E+002	-1.606532E+003	0.000000E+000	-4.357474E+003	-3.010406E+003	-7.022369E+003	9.956898E+003	1.852112E+003	0.000000E+000	-6.953351E+003	1.893214E+003	3.551955E+003	7.897678E+003	2.775364E+003	3.481852E+003	2.677253E+003	7.328801E+003	-4.472632E+002	-1.408692E+003	-5.259559E+003	4.634629E+003	1.107519E+003	0.000000E+000	0.000000E+000	
-1.530122E+003	-1.531887E+001	-3.362133E+003	-6.780301E+003	-1.151449E+004	1.620931E+003	9.073369E+003	-9.960797E+003	-1.760475E+002	5.622393E+003	-1.206936E+002	-1.611442E+003	0.000000E+000	-4.363542E+003	-3.015721E+003	-7.026396E+003	9.953477E+003	1.834053E+003	0.000000E+000	-6.958648E+003	1.889407E+003	3.549178E+003	7.893430E+003	2.857052E+003	3.476795E+003	2.671681E+003	7.321464E+003	-4.091224E+002	-1.415000E+003	-5.264322E+003	4.647466E+003	1.113754E+003	0.000000E+000	0.000000E+000	
-1.528669E+003	-1.382928E+001	-3.363035E+003	-6.782600E+003	-1.151291E+004	1.623727E+003	9.072247E+003	-9.965780E+003	-1.818036E+002	5.622577E+003	-1.224958E+002	-1.616812E+003	0.000000E+000	-4.371303E+003	-3.018296E+003	-7.026764E+003	9.952466E+003	1.814155E+003	0.000000E+000	-6.962565E+003	1.889021E+003	3.549767E+003	7.887986E+003	2.920167E+003	3.472216E+003	2.667819E+003	7.315230E+003	-3.915967E+002	-1.421529E+003	-5.273461E+003	4.655686E+003	1.110682E+003	0.000000E+000	0.000000E+000	
-1.521938E+003	-7.172100E+000	-3.360055E+003	-6.784090E+003	-1.150800E+004	1.634117E+003	9.074086E+003	-9.965523E+003	-1.815461E+002	5.629142E+003	-1.172363E+002	-1.619387E+003	0.000000E+000	-4.378714E+003	-3.017597E+003	-7.022498E+003	9.951730E+003	1.792308E+003	0.000000E+000	-6.967328E+003	1.891835E+003	3.552911E+003	7.881917E+003	2.971548E+003	3.468207E+003	2.666348E+003	7.307340E+003	-4.119360E+002	-1.428848E+003	-5.289130E+003	4.659511E+003	1.100053E+003	0.000000E+000	0.000000E+000	
-1.508771E+003	6.270990E+000	-3.349444E+003	-6.776550E+003	-1.149704E+004	1.650539E+003	9.081810E+003	-9.961110E+003	-1.776658E+002	5.644149E+003	-1.060367E+002	-1.615580E+003	0.000000E+000	-4.380866E+003	-3.011399E+003	-7.011170E+003	9.956917E+003	1.775922E+003	0.000000E+000	-6.970086E+003	1.897333E+003	3.558428E+003	7.877154E+003	2.969930E+003	3.466993E+003	2.670154E+003	7.302540E+003	-4.757677E+002	-1.430816E+003	-5.311915E+003	4.649930E+003	1.076440E+003	0.000000E+000	0.000000E+000	
-1.497866E+003	1.918077E+001	-3.338300E+003	-6.769506E+003	-1.148695E+004	1.663725E+003	9.091078E+003	-9.955427E+003	-1.706224E+002	5.656102E+003	-9.518665E+001	-1.610357E+003	0.000000E+000	-4.377556E+003	-3.003823E+003	-7.000742E+003	9.961274E+003	1.768916E+003	0.000000E+000	-6.970288E+003	1.901471E+003	3.562419E+003	7.876842E+003	2.934308E+003	3.468961E+003	2.674108E+003	7.301768E+003	-5.361789E+002	-1.430999E+003	-5.330434E+003	4.640165E+003	1.053931E+003	0.000000E+000	0.000000E+000	
-1.495383E+003	2.182893E+001	-3.336866E+003	-6.767355E+003	-1.148577E+004	1.664994E+003	9.091060E+003	-9.952043E+003	-1.678272E+002	5.658383E+003	-9.301662E+001	-1.607838E+003	0.000000E+000	-4.375717E+003	-3.001745E+003	-6.999565E+003	9.963997E+003	1.769431E+003	0.000000E+000	-6.967383E+003	1.904303E+003	3.566593E+003	7.879950E+003	2.898411E+003	3.469586E+003	2.675065E+003	7.303074E+003	-5.137063E+002	-1.431441E+003	-5.338691E+003	4.629922E+003	1.038042E+003	0.000000E+000	0.000000E+000	
-1.500440E+003	1.750728E+001	-3.339275E+003	-6.768679E+003	-1.148788E+004	1.659422E+003	9.088743E+003	-9.951768E+003	-1.685811E+002	5.653307E+003	-9.731988E+001	-1.608150E+003	0.000000E+000	-4.372480E+003	-3.002774E+003	-7.002508E+003	9.966369E+003	1.784842E+003	0.000000E+000	-6.960045E+003	1.908606E+003	3.570437E+003	7.889513E+003	2.889566E+003	3.476151E+003	2.678136E+003	7.311589E+003	-5.413464E+002	-1.423147E+003	-5.330379E+003	4.632864E+003	1.028185E+003	0.000000E+000	0.000000E+000	
-1.509709E+003	9.470850E+000	-3.342180E+003	-6.769157E+003	-1.149265E+004	1.648112E+003	9.085028E+003	-9.950462E+003	-1.679007E+002	5.647845E+003	-1.042161E+002	-1.606550E+003	0.000000E+000	-4.366117E+003	-3.004282E+003	-7.009367E+003	9.969054E+003	1.804648E+003	0.000000E+000	-6.953700E+003	1.907319E+003	3.569701E+003	7.896538E+003	2.911836E+003	3.482331E+003	2.681869E+003	7.320728E+003	-6.067597E+002	-1.413639E+003	-5.312430E+003	4.644799E+003	1.030355E+003	0.000000E+000	0.000000E+000	
-1.517469E+003	-1.783830E+000	-3.346171E+003	-6.769138E+003	-1.149846E+004	1.637813E+003	9.082527E+003	-9.949560E+003	-1.677904E+002	5.638025E+003	-1.100090E+002	-1.605778E+003	0.000000E+000	-4.358540E+003	-3.006269E+003	-7.016098E+003	9.961385E+003	1.833777E+003	0.000000E+000	-6.952027E+003	1.900202E+003	3.561463E+003	7.899204E+003	2.916691E+003	3.482937E+003	2.679258E+003	7.326227E+003	-6.353561E+002	-1.408858E+003	-5.292054E+003	4.668743E+003	1.047163E+003	0.000000E+000	0.000000E+000	
-1.524586E+003	-9.967381E+000	-3.354079E+003	-6.771732E+003	-1.150445E+004	1.626412E+003	9.076183E+003	-9.953312E+003	-1.713212E+002	5.629455E+003	-1.162800E+002	-1.607764E+003	0.000000E+000	-4.357492E+003	-3.009928E+003	-7.024888E+003	9.956696E+003	1.866714E+003	0.000000E+000	-6.953517E+003	1.891908E+003	3.554401E+003	7.898229E+003	2.928700E+003	3.481393E+003	2.674550E+003	7.326484E+003	-5.984658E+002	-1.408950E+003	-5.279126E+003	4.684926E+003	1.050014E+003	0.000000E+000	0.000000E+000	
-1.530434E+003	-1.587057E+001	-3.359982E+003	-6.778076E+003	-1.151128E+004	1.620269E+003	9.069838E+003	-9.958517E+003	-1.775371E+002	5.623313E+003	-1.230475E+002	-1.614182E+003	0.000000E+000	-4.363616E+003	-3.016567E+003	-7.032998E+003	9.953349E+003	1.903144E+003	0.000000E+000	-6.954491E+003	1.889370E+003	3.550539E+003	7.896023E+003	2.965057E+003	3.477126E+003	2.669676E+003	7.321887E+003	-5.685636E+002	-1.414724E+003	-5.280063E+003	4.704898E+003	1.055568E+003	0.000000E+000	0.000000E+000	
-1.531299E+003	-1.730499E+001	-3.361435E+003	-6.783446E+003	-1.151190E+004	1.620453E+003	9.065718E+003	-9.963353E+003	-1.815645E+002	5.622779E+003	-1.253646E+002	-1.618375E+003	0.000000E+000	-4.371487E+003	-3.019289E+003	-7.034138E+003	9.950222E+003	1.940292E+003	0.000000E+000	-6.960008E+003	1.887274E+003	3.550024E+003	7.889825E+003	3.002039E+003	3.472878E+003	2.667010E+003	7.315947E+003	-5.707705E+002	-1.420517E+003	-5.288228E+003	4.717550E+003	1.056855E+003	0.000000E+000	0.000000E+000	
-1.521276E+003	-5.774460E+000	-3.354410E+003	-6.778848E+003	-1.150502E+004	1.633418E+003	9.071824E+003	-9.960760E+003	-1.785117E+002	5.632949E+003	-1.166846E+002	-1.616279E+003	0.000000E+000	-4.373841E+003	-3.014434E+003	-7.025808E+003	9.953312E+003	1.974148E+003	0.000000E+000	-6.962528E+003	1.891467E+003	3.553684E+003	7.885411E+003	3.012392E+003	3.471664E+003	2.669345E+003	7.312655E+003	-6.974224E+002	-1.423404E+003	-5.301929E+003	4.726285E+003	1.048561E+003	0.000000E+000	0.000000E+000	
-1.506159E+003	1.002255E+001	-3.342033E+003	-6.771621E+003	-1.149175E+004	1.650907E+003	9.082655E+003	-9.954600E+003	-1.718362E+002	5.648047E+003	-1.043633E+002	-1.613631E+003	0.000000E+000	-4.375901E+003	-3.007390E+003	-7.013964E+003	9.956917E+003	1.999361E+003	0.000000E+000	-6.966243E+003	1.896781E+003	3.556221E+003	7.879086E+003	2.980946E+003	3.470506E+003	2.671368E+003	7.305814E+003	-7.806371E+002	-1.427873E+003	-5.324273E+003	4.715362E+003	1.028424E+003	0.000000E+000	0.000000E+000	
-1.496983E+003	2.124045E+001	-3.333684E+003	-6.765920E+003	-1.148400E+004	1.662235E+003	9.089754E+003	-9.951142E+003	-1.683053E+002	5.659063E+003	-9.575673E+001	-1.607783E+003	0.000000E+000	-4.377703E+003	-3.000476E+003	-7.004586E+003	9.960337E+003	2.019700E+003	0.000000E+000	-6.966996E+003	1.901544E+003	3.561058E+003	7.876290E+003	2.939770E+003	3.469880E+003	2.671938E+003	7.301603E+003	-8.033672E+002	-1.430080E+003	-5.346911E+003	4.701165E+003	9.983012E+002	0.000000E+000	0.000000E+000	
-1.497130E+003	2.247258E+001	-3.334420E+003	-6.767061E+003	-1.148272E+004	1.665049E+003	9.089166E+003	-9.952062E+003	-1.676616E+002	5.658566E+003	-9.636360E+001	-1.610431E+003	0.000000E+000	-4.378696E+003	-3.001322E+003	-7.003814E+003	9.963923E+003	2.039911E+003	0.000000E+000	-6.963392E+003	1.905554E+003	3.563633E+003	7.878662E+003	2.929380E+003	3.471076E+003	2.675175E+003	7.303681E+003	-7.881219E+002	-1.429823E+003	-5.355224E+003	4.687482E+003	9.748539E+002	0.000000E+000	0.000000E+000	
-1.499410E+003	1.872102E+001	-3.335505E+003	-6.766380E+003	-1.148410E+004	1.659109E+003	9.088320E+003	-9.952411E+003	-1.692616E+002	5.655514E+003	-9.914050E+001	-1.608297E+003	0.000000E+000	-4.376655E+003	-3.001597E+003	-7.007547E+003	9.966461E+003	2.062788E+003	0.000000E+000	-6.958408E+003	1.907264E+003	3.564442E+003	7.885264E+003	2.947844E+003	3.475085E+003	2.677492E+003	7.309400E+003	-8.211687E+002	-1.423404E+003	-5.352612E+003	4.681138E+003	9.575674E+002	0.000000E+000	0.000000E+000	
-1.504909E+003	1.136502E+001	-3.337987E+003	-6.765681E+003	-1.148812E+004	1.652286E+003	9.086923E+003	-9.949028E+003	-1.664847E+002	5.650328E+003	-1.029840E+002	-1.606587E+003	0.000000E+000	-4.371266E+003	-3.001138E+003	-7.012015E+003	9.963739E+003	2.086014E+003	0.000000E+000	-6.953369E+003	1.900699E+003	3.558833E+003	7.889329E+003	2.961526E+003	3.478174E+003	2.679092E+003	7.317032E+003	-8.626014E+002	-1.418090E+003	-5.339169E+003	4.687390E+003	9.567766E+002	0.000000E+000	0.000000E+000	
-1.511695E+003	3.255030E+000	-3.342309E+003	-6.764394E+003	-1.149213E+004	1.641252E+003	9.082950E+003	-9.946857E+003	-1.636710E+002	5.642788E+003	-1.084091E+002	-1.602836E+003	0.000000E+000	-4.361520E+003	-3.002443E+003	-7.018323E+003	9.961017E+003	2.098023E+003	0.000000E+000	-6.950703E+003	1.896984E+003	3.552378E+003	7.895986E+003	2.953416E+003	3.480491E+003	2.677842E+003	7.324700E+003	-8.818189E+002	-1.411138E+003	-5.319988E+003	4.699197E+003	9.682152E+002	0.000000E+000	0.000000E+000	
-1.523501E+003	-7.356000E+000	-3.350180E+003	-6.770444E+003	-1.150107E+004	1.627736E+003	9.074766E+003	-9.950811E+003	-1.691328E+002	5.632287E+003	-1.199212E+002	-1.607599E+003	0.000000E+000	-4.361667E+003	-3.009432E+003	-7.028640E+003	9.955482E+003	2.095908E+003	0.000000E+000	-6.950906E+003	1.891228E+003	3.546530E+003	7.897329E+003	2.963365E+003	3.479701E+003	2.672729E+003	7.324682E+003	-7.848301E+002	-1.410789E+003	-5.308880E+003	4.711058E+003	9.826329E+002	0.000000E+000	0.000000E+000	
-1.531004E+003	-1.462005E+001	-3.355568E+003	-6.774472E+003	-1.150616E+004	1.620030E+003	9.069103E+003	-9.954489E+003	-1.751096E+002	5.627101E+003	-1.240589E+002	-1.611387E+003	0.000000E+000	-4.366577E+003	-3.013827E+003	-7.035168E+003	9.954968E+003	2.075201E+003	0.000000E+000	-6.952082E+003	1.888267E+003	3.542264E+003	7.898046E+003	2.982215E+003	3.477126E+003	2.671662E+003	7.321537E+003	-7.345886E+002	-1.410697E+003	-5.305184E+003	4.737080E+003	1.000747E+003	0.000000E+000	0.000000E+000	
-1.527860E+003	-1.276266E+001	-3.353858E+003	-6.774729E+003	-1.150431E+004	1.623800E+003	9.070702E+003	-9.955445E+003	-1.751096E+002	5.628958E+003	-1.224958E+002	-1.613281E+003	0.000000E+000	-4.371413E+003	-3.013128E+003	-7.034212E+003	9.956144E+003	2.031543E+003	0.000000E+000	-6.952229E+003	1.890437E+003	3.544066E+003	7.895581E+003	3.004944E+003	3.476317E+003	2.671203E+003	7.320581E+003	-7.508270E+002	-1.412279E+003	-5.311621E+003	4.752859E+003	1.018640E+003	0.000000E+000	0.000000E+000	
-1.517745E+003	-2.243580E+000	-3.346796E+003	-6.770242E+003	-1.149701E+004	1.634981E+003	9.075576E+003	-9.953055E+003	-1.704937E+002	5.637583E+003	-1.166294E+002	-1.610155E+003	0.000000E+000	-4.373308E+003	-3.008898E+003	-7.025734E+003	9.956843E+003	1.969679E+003	0.000000E+000	-6.956312E+003	1.893122E+003	3.545206E+003	7.888814E+003	2.986371E+003	3.474735E+003	2.671718E+003	7.316076E+003	-7.511764E+002	-1.417336E+003	-5.325064E+003	4.763084E+003	1.028829E+003	0.000000E+000	0.000000E+000	
-1.508679E+003	8.275500E+000	-3.340268E+003	-6.768532E+003	-1.148899E+004	1.647321E+003	9.079640E+003	-9.953220E+003	-1.690960E+002	5.648599E+003	-1.100274E+002	-1.611111E+003	0.000000E+000	-4.379707E+003	-3.006949E+003	-7.018066E+003	9.954470E+003	1.898069E+003	0.000000E+000	-6.963834E+003	1.892975E+003	3.544801E+003	7.878056E+003	2.954206E+003	3.469494E+003	2.668812E+003	7.305170E+003	-6.443489E+002	-1.425924E+003	-5.353072E+003	4.766762E+003	1.025592E+003	0.000000E+000	0.000000E+000	
-1.503143E+003	1.469361E+001	-3.337564E+003	-6.768661E+003	-1.148511E+004	1.655082E+003	9.082104E+003	-9.954930E+003	-1.709718E+002	5.654227E+003	-1.068643E+002	-1.614256E+003	0.000000E+000	-4.387137E+003	-3.006747E+003	-7.015436E+003	9.956696E+003	1.835157E+003	0.000000E+000	-6.966500E+003	1.896193E+003	3.548001E+003	7.872943E+003	2.941738E+003	3.464143E+003	2.666991E+003	7.298734E+003	-5.291722E+002	-1.431827E+003	-5.380473E+003	4.759590E+003	1.012811E+003	0.000000E+000	0.000000E+000	
-1.505093E+003	1.313046E+001	-3.340102E+003	-6.774141E+003	-1.148709E+004	1.654714E+003	9.078941E+003	-9.958223E+003	-1.749073E+002	5.652057E+003	-1.096044E+002	-1.618486E+003	0.000000E+000	-4.393850E+003	-3.007869E+003	-7.018139E+003	9.955758E+003	1.782432E+003	0.000000E+000	-6.967125E+003	1.894703E+003	3.548498E+003	7.870608E+003	2.972026E+003	3.462984E+003	2.665391E+003	7.295166E+003	-4.533687E+002	-1.434622E+003	-5.394357E+003	4.789676E+003	1.000931E+003	0.000000E+000	0.000000E+000	
-1.511272E+003	7.907700E+000	-3.344369E+003	-6.777892E+003	-1.149213E+004	1.646622E+003	9.073369E+003	-9.959932E+003	-1.784750E+002	5.647238E+003	-1.171075E+002	-1.621980E+003	0.000000E+000	-4.396884E+003	-3.012282E+003	-7.024392E+003	9.951215E+003	1.737634E+003	0.000000E+000	-6.972440E+003	1.889738E+003	3.542484E+003	7.867187E+003	3.002627E+003	3.459582E+003	2.663332E+003	7.292978E+003	-4.225470E+002	-1.436443E+003	-5.402890E+003	4.900034E+003	9.894740E+002	0.000000E+000	0.000000E+000	
-1.516550E+003	2.390700E-001	-3.348083E+003	-6.777690E+003	-1.149548E+004	1.638384E+003	9.070151E+003	-9.960797E+003	-1.790267E+002	5.639900E+003	-1.208039E+002	-1.621134E+003	0.000000E+000	-4.391808E+003	-3.013404E+003	-7.028345E+003	9.945552E+003	1.697636E+003	0.000000E+000	-6.972789E+003	1.883614E+003	3.537041E+003	7.869614E+003	3.002682E+003	3.459545E+003	2.659543E+003	7.295295E+003	-4.081477E+002	-1.431698E+003	-5.402504E+003	4.981925E+003	9.873959E+002	0.000000E+000	0.000000E+000	
-1.527290E+003	-1.136502E+001	-3.353233E+003	-6.780246E+003	-1.150330E+004	1.624830E+003	9.064505E+003	-9.961495E+003	-1.812886E+002	5.630963E+003	-1.311207E+002	-1.620821E+003	0.000000E+000	-4.389160E+003	-3.016990E+003	-7.037540E+003	9.941137E+003	1.689434E+003	0.000000E+000	-6.969590E+003	1.877545E+003	3.530843E+003	7.874231E+003	3.003915E+003	3.459085E+003	2.658624E+003	7.296490E+003	-3.169517E+002	-1.428020E+003	-5.396950E+003	4.987570E+003	9.862373E+002	0.000000E+000	0.000000E+000	
