EEG Fp1-M1Ref EEG Fpz-M1Ref EEG Fp2-M1Ref EEG F7-M1Ref EEG F3-M1Ref EEG Fz-M1Ref EEG F4-M1Ref EEG F8-M1Ref EEG FC5-M1Ref EEG FC1-M1Ref EEG FC2-M1Ref EEG FC6-M1Ref EEG M1-M1Ref EEG T7-M1Ref EEG C3-M1Ref EEG Cz-M1Ref EEG C4-M1Ref EEG T8-M1Ref EEG M2-M1Ref EEG CP5-M1Ref EEG CP1-M1Ref EEG CP2-M1Ref EEG CP6-M1Ref EEG P7-M1Ref EEG P3-M1Ref EEG Pz-M1Ref EEG P4-M1Ref EEG P8-M1Ref EEG POz-M1Ref EEG O1-M1Ref EEG Oz-M1Ref EEG O2-M1Ref EEG HEOG-M1Ref EEG VEOG-M1Ref
-1495.155 21.897 -3336.767 -4999.847 -4999.847 1664.988 5000.000 -4999.847 -167.620 5000.000 -92.851 -1607.614 0.076 -4375.601 -3001.526 -4999.847 5000.000 1769.360 0.076 -4999.847 1904.250 3566.567 5000.000 2898.375 3469.520 2675.135 5000.000 -513.542 -1431.220 -4999.847 4629.969 1037.995 0.076 0.076
-1500.343 17.472 -3339.055 -4999.847 -4999.847 1659.495 5000.000 -4999.847 -168.383 5000.000 -97.124 -1608.072 0.076 -4372.396 -3002.594 -4999.847 5000.000 1784.771 0.076 -4999.847 1908.675 3570.382 5000.000 2889.525 3476.081 2678.187 5000.000 -541.161 -1422.980 -4999.847 4632.868 1028.229 0.076 0.076
-1509.499 9.537 -3341.955 -4999.847 -4999.847 1648.051 5000.000 -4999.847 -167.773 5000.000 -103.990 -1606.393 0.076 -4365.987 -3004.120 -4999.847 5000.000 1804.608 0.076 -4999.847 1907.301 3569.772 5000.000 2911.803 3482.338 2681.849 5000.000 -606.622 -1413.519 -4999.847 4644.770 1030.365 0.076 0.076
-1517.281 -1.602 -3346.074 -4999.847 -4999.847 1637.827 5000.000 -4999.847 -167.620 5000.000 -109.789 -1605.630 0.076 -4358.358 -3006.104 -4999.847 5000.000 1833.753 0.076 -4999.847 1900.130 3561.532 5000.000 2916.686 3482.948 2679.255 5000.000 -635.157 -1408.637 -4999.847 4668.727 1047.150 0.076 0.076
-1524.453 -9.842 -3353.857 -4999.847 -4999.847 1626.383 5000.000 -4999.847 -171.130 5000.000 -116.197 -1607.614 0.076 -4357.290 -3009.766 -4999.847 5000.000 1866.712 0.076 -4999.847 1891.890 3554.360 5000.000 2928.740 3481.422 2674.525 5000.000 -598.383 -1408.789 -4999.847 4684.901 1050.050 0.076 0.076
-1530.251 -15.793 -3359.808 -4999.847 -4999.847 1620.279 5000.000 -4999.847 -177.386 5000.000 -122.911 -1614.023 0.076 -4363.394 -3016.480 -4999.847 5000.000 1903.181 0.076 -4999.847 1889.296 3550.545 5000.000 2965.057 3477.149 2669.642 5000.000 -568.475 -1414.588 -4999.847 4704.891 1055.543 0.076 0.076
-1531.167 -17.166 -3361.333 -4999.847 -4999.847 1620.432 5000.000 -4999.847 -181.353 5000.000 -125.200 -1618.296 0.076 -4371.328 -3019.074 -4999.847 5000.000 1940.261 0.076 -4999.847 1887.312 3550.088 5000.000 3001.984 3472.877 2667.048 5000.000 -570.611 -1420.386 -4999.847 4717.555 1056.916 0.076 0.076
-1521.096 -5.570 -3354.314 -4999.847 -4999.847 1633.402 5000.000 -4999.847 -178.302 5000.000 -116.503 -1616.159 0.076 -4373.617 -3014.344 -4999.847 5000.000 1974.136 0.076 -4999.847 1891.432 3553.750 5000.000 3012.360 3471.656 2669.337 5000.000 -697.261 -1423.285 -4999.847 4726.253 1048.524 0.076 0.076
-1505.989 9.995 -3341.955 -4999.847 -4999.847 1650.950 5000.000 -4999.847 -171.740 5000.000 -104.143 -1613.413 0.076 -4375.753 -3007.172 -4999.847 5000.000 1999.313 0.076 -4999.847 1896.773 3556.191 5000.000 2980.926 3470.436 2671.321 5000.000 -780.423 -1427.710 -4999.847 4715.419 1028.382 0.076 0.076
-1496.834 21.286 -3333.562 -4999.847 -4999.847 1662.241 5000.000 -4999.847 -168.078 5000.000 -95.598 -1607.614 0.076 -4377.584 -3000.305 -4999.847 5000.000 2019.760 0.076 -4999.847 1901.503 3561.074 5000.000 2939.727 3469.825 2671.931 5000.000 -803.159 -1429.999 -4999.847 4701.228 998.321 0.076 0.076
