Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG
-1203.791 322.836 -2826.102 -6190.902 -11117.821 1762.295 9094.241 -9534.903 179.781 5859.827 107.876 -1527.933 0.000 -3997.416 -2613.789 -6656.353 9930.214 1430.816 0.000 -6208.115 2394.543 4086.295 7759.477 156.793 3700.344 2954.096 7299.837 -3546.787 -1040.194 -6504.984 2982.766 2947.218 0.000 0.000
-1202.136 323.554 -2827.297 -6191.748 -11117.730 1763.859 9094.720 -9534.406 179.266 5861.298 107.784 -1527.749 0.000 -3997.673 -2613.256 -6655.691 9929.828 1431.698 0.000 -6207.894 2395.224 4088.189 7758.631 156.462 3699.719 2954.262 7298.660 -3547.964 -1041.812 -6505.922 2982.306 2946.262 0.000 0.000
-1216.958 306.800 -2834.966 -6194.065 -11128.764 1743.262 9086.315 -9533.284 178.769 5847.174 96.088 -1527.804 0.000 -3992.561 -2618.295 -6666.743 9926.463 1440.470 0.000 -6204.437 2388.033 4082.157 7766.226 175.919 3701.447 2954.004 7306.439 -3526.816 -1033.886 -6487.716 3000.310 2966.454 0.000 0.000
-1225.822 296.833 -2839.067 -6196.088 -11134.005 1730.885 9083.097 -9533.450 176.728 5837.667 89.780 -1526.867 0.000 -3988.276 -2621.292 -6673.161 9923.925 1447.551 0.000 -6200.667 2383.013 4078.810 7770.511 186.934 3702.918 2953.324 7310.945 -3515.837 -1030.576 -6475.303 3009.983 2977.985 0.000 0.000
-1231.983 289.201 -2843.370 -6196.584 -11140.073 1720.955 9078.315 -9533.523 174.907 5831.708 84.410 -1525.782 0.000 -3985.113 -2624.676 -6679.138 9923.300 1451.854 0.000 -6198.350 2380.714 4075.555 7775.329 196.019 3704.537 2951.393 7314.954 -3506.495 -1027.321 -6466.605 3019.086 2987.308 0.000 0.000
-1244.304 275.574 -2849.181 -6199.508 -11150.115 1704.183 9071.567 -9532.457 173.271 5819.755 74.553 -1525.009 0.000 -3979.780 -2629.936 -6690.282 9920.375 1460.019 0.000 -6194.157 2374.627 4069.928 7782.336 212.754 3705.990 2950.602 7321.887 -3489.006 -1020.608 -6452.224 3035.343 3004.282 0.000 0.000
-1246.603 271.234 -2850.542 -6198.772 -11150.795 1700.652 9070.849 -9531.520 172.609 5816.242 72.861 -1526.260 0.000 -3978.713 -2629.494 -6692.416 9918.813 1462.134 0.000 -6193.237 2373.653 4068.071 7783.458 216.432 3706.725 2950.731 7321.740 -3486.358 -1020.921 -6449.300 3039.720 3009.413 0.000 0.000
-1232.847 285.928 -2843.002 -6197.283 -11140.479 1719.373 9079.787 -9532.861 173.988 5828.655 83.601 -1526.830 0.000 -3984.047 -2624.731 -6680.756 9922.692 1453.877 0.000 -6198.754 2379.004 4074.268 7775.421 198.796 3706.063 2950.547 7316.149 -3504.527 -1026.567 -6467.138 3022.066 2990.067 0.000 0.000
-1224.627 295.270 -2837.228 -6195.187 -11132.497 1734.159 9084.514 -9533.707 176.342 5838.917 91.343 -1527.768 0.000 -3990.814 -2619.545 -6670.789 9924.696 1447.275 0.000 -6199.104 2385.128 4078.773 7769.536 183.661 3704.408 2953.434 7309.547 -3518.761 -1031.440 -6478.742 3007.004 2976.495 0.000 0.000
-1217.639 303.637 -2833.715 -6193.716 -11128.488 1740.669 9086.408 -9533.671 178.677 5846.255 96.161 -1527.731 0.000 -3991.531 -2617.706 -6665.860 9926.959 1442.089 0.000 -6202.634 2387.960 4080.539 7766.576 176.250 3701.392 2952.533 7307.009 -3526.614 -1034.272 -6487.716 3000.733 2967.760 0.000 0.000
-1205.814 318.515 -2827.095 -6192.244 -11119.072 1759.022 9092.716 -9535.143 179.431 5857.601 104.713 -1528.044 0.000 -3997.030 -2613.973 -6656.666 9930.325 1433.409 0.000 -6206.515 2393.256 4086.424 7759.716 161.630 3699.443 2953.287 7301.456 -3543.735 -1039.311 -6502.483 2985.212 2951.135 0.000 0.000
-1200.922 325.411 -2823.123 -6191.196 -11116.075 1766.212 9093.947 -9534.701 179.247 5864.038 108.832 -1527.602 0.000 -3999.200 -2612.759 -6653.098 9931.263 1430.577 0.000 -6208.446 2396.125 4090.083 7757.233 154.200 3700.362 2954.133 7298.973 -3551.164 -1042.768 -6510.539 2978.518 2942.805 0.000 0.000
-1213.759 309.724 -2830.791 -6194.451 -11123.726 1750.544 9089.074 -9533.027 177.886 5851.791 98.497 -1527.896 0.000 -3995.780 -2616.787 -6661.354 9927.032 1438.944 0.000 -6204.584 2390.461 4084.070 7764.148 170.181 3701.723 2953.250 7305.906 -3534.135 -1036.148 -6494.024 2993.598 2959.999 0.000 0.000
-1225.307 297.035 -2837.798 -6194.433 -11133.454 1732.945 9083.410 -9532.089 177.096 5839.818 90.277 -1526.425 0.000 -3988.975 -2620.943 -6672.518 9923.906 1445.436 0.000 -6199.030 2384.024 4078.920 7770.309 185.905 3702.091 2950.878 7311.919 -3518.264 -1030.723 -6480.048 3010.167 2976.017 0.000 0.000
-1230.457 290.433 -2839.306 -6195.278 -11137.665 1725.552 9080.725 -9531.501 176.470 5834.559 87.463 -1525.947 0.000 -3987.191 -2622.102 -6676.968 9923.391 1448.838 0.000 -6199.361 2382.976 4077.744 7773.306 191.201 3703.360 2951.154 7313.685 -3511.773 -1028.461 -6472.784 3015.445 2982.876 0.000 0.000
-1241.270 276.641 -2847.122 -6198.000 -11147.338 1709.056 9074.417 -9531.280 174.871 5823.083 78.139 -1526.021 0.000 -3982.428 -2626.957 -6686.567 9919.658 1457.132 0.000 -6194.653 2377.018 4071.270 7779.541 207.586 3706.045 2950.988 7319.882 -3495.277 -1022.116 -6456.858 3031.077 3000.016 0.000 0.000
-1247.890 269.561 -2850.432 -6199.030 -11151.182 1699.825 9072.211 -9531.022 172.774 5815.286 73.027 -1525.984 0.000 -3979.982 -2630.064 -6691.938 9917.543 1461.748 0.000 -6192.722 2374.351 4067.684 7782.813 216.027 3708.031 2950.510 7323.946 -3486.873 -1019.284 -6448.674 3040.106 3009.983 0.000 0.000
-1237.316 283.390 -2843.646 -6196.603 -11142.593 1715.107 9076.753 -9531.703 174.411 5826.816 81.192 -1526.057 0.000 -3984.415 -2626.423 -6684.159 9920.909 1454.428 0.000 -6196.106 2379.629 4074.084 7778.143 202.272 3706.137 2949.995 7318.062 -3501.327 -1026.328 -6463.975 3025.486 2994.113 0.000 0.000
-1224.664 297.035 -2835.683 -6194.690 -11131.780 1731.602 9083.888 -9533.082 177.850 5839.984 91.509 -1526.407 0.000 -3989.343 -2621.660 -6672.021 9925.893 1445.491 0.000 -6200.961 2385.367 4079.343 7771.265 183.679 3704.592 2951.595 7309.933 -3521.060 -1031.348 -6481.758 3008.862 2976.661 0.000 0.000
-1220.103 301.927 -2833.311 -6194.506 -11128.635 1738.315 9085.193 -9533.248 177.353 5843.791 93.973 -1526.756 0.000 -3991.182 -2619.637 -6669.281 9926.904 1442.475 0.000 -6202.046 2386.875 4081.753 7768.469 178.346 3702.661 2953.213 7307.377 -3525.713 -1030.925 -6486.797 3003.418 2970.224 0.000 0.000
-1209.198 314.910 -2827.279 -6192.373 -11119.220 1754.737 9090.766 -9534.424 179.155 5856.369 103.904 -1526.627 0.000 -3996.184 -2615.058 -6659.534 9928.136 1434.144 0.000 -6205.650 2393.477 4086.571 7761.224 163.101 3701.227 2954.243 7302.816 -3542.687 -1037.546 -6500.718 2987.916 2954.115 0.000 0.000
-1200.665 325.393 -2821.725 -6190.295 -11113.868 1765.311 9094.720 -9534.498 179.560 5864.866 109.972 -1526.370 0.000 -4000.230 -2612.281 -6652.932 9931.852 1428.774 0.000 -6208.207 2396.750 4090.745 7757.178 152.361 3699.516 2954.335 7298.863 -3555.596 -1039.826 -6512.157 2976.679 2941.922 0.000 0.000
-1209.952 314.156 -2826.819 -6192.428 -11119.036 1752.861 9091.189 -9532.714 179.560 5855.284 104.161 -1527.179 0.000 -3996.239 -2614.874 -6660.104 9928.485 1434.917 0.000 -6205.209 2392.098 4087.196 7761.426 163.561 3701.576 2954.721 7301.327 -3542.907 -1035.872 -6500.552 2988.283 2953.416 0.000 0.000
-1223.763 297.789 -2835.223 -6195.150 -11130.327 1734.692 9084.329 -9532.825 176.985 5839.506 92.024 -1526.591 0.000 -3990.520 -2620.207 -6671.855 9924.568 1445.473 0.000 -6200.593 2384.521 4082.028 7768.819 182.723 3704.905 2953.471 7308.149 -3522.126 -1029.859 -6481.500 3006.140 2974.932 0.000 0.000
-1227.974 293.891 -2837.099 -6194.874 -11133.821 1729.653 9080.872 -9532.512 176.599 5836.600 90.552 -1526.940 0.000 -3988.497 -2622.065 -6674.412 9924.696 1447.569 0.000 -6199.637 2384.245 4081.127 7770.952 188.534 3705.070 2952.257 7310.301 -3516.885 -1028.865 -6477.528 3010.296 2978.389 0.000 0.000
-1238.346 281.845 -2843.940 -6196.363 -11142.243 1713.249 9075.704 -9531.629 173.749 5825.327 80.695 -1525.340 0.000 -3983.090 -2626.938 -6684.177 9922.545 1454.888 0.000 -6195.683 2378.857 4075.114 7777.168 202.934 3706.339 2950.014 7318.062 -3502.045 -1024.157 -6463.717 3027.012 2994.315 0.000 0.000
-1248.074 269.505 -2848.611 -6197.982 -11149.324 1701.553 9070.775 -9531.114 172.369 5815.488 73.137 -1526.039 0.000 -3980.461 -2630.653 -6693.997 9918.757 1460.920 0.000 -6191.913 2372.494 4070.847 7784.101 216.119 3708.491 2949.167 7323.285 -3488.050 -1018.806 -6450.219 3039.297 3009.358 0.000 0.000
-1240.957 277.983 -2844.657 -6196.640 -11143.789 1709.718 9073.277 -9530.985 173.399 5822.403 78.728 -1526.719 0.000 -3983.863 -2626.680 -6687.432 9921.626 1456.966 0.000 -6195.407 2376.393 4073.771 7780.589 206.869 3706.909 2950.253 7318.595 -3498.127 -1022.742 -6459.009 3029.937 2999.685 0.000 0.000
-1226.723 293.817 -2835.591 -6194.359 -11133.141 1730.996 9082.215 -9533.928 175.882 5839.193 90.589 -1527.381 0.000 -3989.729 -2620.575 -6674.467 9925.139 1446.631 0.000 -6198.791 2384.153 4081.072 7772.147 187.633 3704.335 2951.981 7310.613 -3519.828 -1028.921 -6479.146 3008.255 2978.316 0.000 0.000
-1221.960 299.279 -2833.458 -6193.495 -11130.658 1736.641 9084.256 -9532.972 177.464 5842.706 94.194 -1526.977 0.000 -3991.292 -2620.042 -6671.580 9926.132 1442.971 0.000 -6200.501 2386.121 4083.702 7768.396 181.325 3704.077 2951.613 7308.793 -3524.977 -1031.311 -6484.682 3004.521 2971.953 0.000 0.000
-1211.625 310.828 -2827.830 -6192.097 -11121.408 1750.415 9089.884 -9533.376 178.751 5853.868 102.635 -1525.487 0.000 -3995.650 -2615.628 -6663.929 9929.000 1436.259 0.000 -6203.701 2390.112 4087.729 7763.541 166.246 3702.808 2953.213 7303.129 -3540.333 -1036.332 -6498.659 2991.226 2956.597 0.000 0.000
-1200.297 323.094 -2821.927 -6191.601 -11112.802 1765.789 9096.099 -9534.240 179.468 5864.700 110.322 -1527.234 0.000 -4000.248 -2611.233 -6654.477 9932.973 1428.554 0.000 -6207.876 2395.959 4092.162 7757.178 151.846 3701.447 2955.678 7298.715 -3554.989 -1041.205 -6513.646 2976.127 2941.701 0.000 0.000
-1204.876 316.841 -2823.325 -6191.619 -11116.369 1758.783 9092.862 -9533.818 178.916 5860.856 105.540 -1527.142 0.000 -3998.814 -2612.594 -6657.989 9931.631 1431.091 0.000 -6205.706 2395.592 4090.414 7759.532 158.834 3701.797 2954.354 7300.223 -3548.571 -1038.299 -6507.577 2981.295 2948.469 0.000 0.000
-1221.041 301.945 -2832.281 -6194.046 -11127.661 1737.910 9084.532 -9531.795 176.930 5845.023 94.010 -1526.370 0.000 -3991.991 -2618.938 -6670.954 9926.095 1441.280 0.000 -6201.476 2388.218 4085.614 7768.451 178.365 3703.342 2951.319 7309.014 -3527.827 -1031.238 -6488.305 3002.352 2970.022 0.000 0.000
-1226.448 294.166 -2833.770 -6195.076 -11132.938 1731.198 9082.821 -9532.678 176.121 5839.763 91.490 -1526.204 0.000 -3989.858 -2621.145 -6675.332 9925.415 1446.116 0.000 -6199.398 2384.595 4082.084 7771.835 185.684 3702.882 2951.467 7311.680 -3520.600 -1027.339 -6481.427 3008.310 2977.010 0.000 0.000
-1236.102 282.875 -2839.563 -6195.076 -11139.927 1718.012 9077.543 -9531.979 174.631 5829.207 83.785 -1525.763 0.000 -3986.345 -2625.338 -6682.853 9923.281 1452.056 0.000 -6195.904 2379.427 4077.909 7778.179 199.623 3705.401 2950.418 7317.087 -3508.481 -1023.367 -6469.050 3020.760 2989.589 0.000 0.000
-1245.812 270.903 -2847.177 -6197.099 -11147.890 1701.590 9071.770 -9529.220 173.087 5819.681 74.369 -1524.126 0.000 -3982.079 -2630.046 -6692.600 9919.604 1459.578 0.000 -6193.366 2372.531 4073.790 7784.616 213.949 3707.847 2948.947 7322.218 -3492.702 -1018.438 -6455.497 3035.969 3005.607 0.000 0.000
-1244.451 272.540 -2843.664 -6197.209 -11145.664 1705.158 9073.405 -9530.177 173.160 5821.244 76.852 -1526.149 0.000 -3982.189 -2627.637 -6689.988 9920.154 1457.702 0.000 -6193.017 2373.616 4074.746 7782.115 210.492 3707.810 2949.554 7320.360 -3496.197 -1017.831 -6458.145 3030.819 3002.756 0.000 0.000
-1230.365 291.224 -2836.400 -6196.271 -11133.858 1727.152 9081.644 -9531.262 176.231 5837.446 89.100 -1525.524 0.000 -3989.435 -2621.531 -6677.225 9925.010 1446.355 0.000 -6198.644 2381.707 4082.396 7774.079 189.472 3705.677 2951.742 7311.294 -3517.842 -1025.224 -6477.823 3010.829 2980.228 0.000 0.000
-1222.089 299.058 -2832.391 -6193.458 -11128.139 1735.023 9083.538 -9530.765 176.949 5843.864 93.458 -1526.057 0.000 -3991.384 -2618.920 -6671.782 9926.665 1442.254 0.000 -6200.979 2386.286 4085.063 7769.481 180.866 3703.047 2950.933 7307.929 -3526.761 -1029.472 -6486.649 3004.117 2970.629 0.000 0.000
-1213.133 307.922 -2827.904 -6191.619 -11121.354 1746.885 9090.048 -9532.493 178.144 5850.999 99.582 -1527.565 0.000 -3996.055 -2616.106 -6665.125 9928.265 1436.130 0.000 -6202.837 2388.457 4088.208 7764.240 169.629 3701.429 2953.930 7303.570 -3538.089 -1032.341 -6496.249 2992.789 2960.717 0.000 0.000
-1201.658 321.568 -2819.959 -6190.203 -11111.605 1762.516 9093.082 -9533.082 180.112 5863.707 107.692 -1526.480 0.000 -4000.137 -2612.005 -6655.543 9931.833 1428.517 0.000 -6206.423 2395.408 4094.515 7758.613 153.262 3699.608 2953.195 7298.550 -3556.056 -1037.472 -6512.598 2977.433 2943.834 0.000 0.000
-1202.504 321.439 -2820.511 -6190.295 -11112.396 1762.351 9093.745 -9532.401 179.413 5863.725 109.310 -1527.179 0.000 -4000.947 -2611.380 -6655.451 9931.833 1428.590 0.000 -6206.147 2395.261 4093.798 7760.102 154.237 3700.160 2954.464 7297.245 -3555.486 -1038.171 -6512.690 2977.157 2943.025 0.000 0.000
-1217.381 304.483 -2829.007 -6194.396 -11124.295 1741.938 9086.646 -9532.052 177.206 5849.032 97.412 -1525.285 0.000 -3994.271 -2616.584 -6667.736 9927.694 1438.080 0.000 -6200.630 2386.728 4087.545 7766.667 174.613 3702.918 2952.938 7306.421 -3535.312 -1031.072 -6492.498 2996.283 2964.063 0.000 0.000
-1224.075 295.123 -2833.734 -6195.132 -11130.604 1731.841 9083.557 -9531.482 176.158 5842.393 90.828 -1525.671 0.000 -3991.513 -2621.734 -6675.368 9925.341 1444.755 0.000 -6199.821 2383.657 4085.100 7772.589 185.132 3703.930 2951.834 7310.393 -3523.414 -1027.376 -6483.487 3006.195 2974.693 0.000 0.000
-1232.204 287.252 -2837.062 -6195.224 -11137.168 1722.224 9078.628 -9531.078 175.514 5834.651 85.605 -1526.517 0.000 -3988.515 -2622.469 -6680.443 9923.925 1450.015 0.000 -6196.492 2380.770 4081.164 7775.715 194.162 3704.371 2949.866 7314.751 -3513.943 -1024.084 -6474.438 3015.997 2985.286 0.000 0.000
-1243.605 272.485 -2843.738 -6194.635 -11145.278 1705.875 9073.645 -9529.073 174.172 5821.392 75.969 -1526.131 0.000 -3981.969 -2627.802 -6690.264 9920.431 1457.978 0.000 -6193.660 2375.105 4075.243 7781.857 210.032 3706.578 2948.230 7320.453 -3497.760 -1019.045 -6459.359 3031.628 3001.285 0.000 0.000
-1245.150 271.620 -2843.646 -6195.922 -11146.988 1702.583 9072.743 -9529.625 173.087 5820.031 75.105 -1525.028 0.000 -3981.803 -2628.998 -6693.022 9920.449 1458.750 0.000 -6192.336 2374.425 4074.010 7783.439 212.827 3707.351 2947.292 7321.078 -3495.020 -1019.174 -6457.575 3034.755 3005.184 0.000 0.000
-1232.719 286.167 -2834.947 -6194.801 -11135.311 1721.911 9080.155 -9531.022 175.845 5834.485 86.470 -1525.966 0.000 -3987.081 -2623.518 -6681.308 9924.623 1449.426 0.000 -6197.118 2381.340 4080.870 7775.604 193.371 3704.059 2949.462 7313.023 -3515.304 -1022.797 -6475.027 3015.831 2984.679 0.000 0.000
-1223.119 297.458 -2831.141 -6192.667 -11127.899 1735.170 9084.568 -9531.372 176.526 5843.809 94.065 -1526.113 0.000 -3992.488 -2620.906 -6671.929 9927.474 1442.843 0.000 -6199.361 2385.091 4086.663 7770.695 181.509 3703.250 2950.455 7308.076 -3527.883 -1027.836 -6488.139 3002.388 2971.272 0.000 0.000
-1216.572 304.207 -2827.003 -6191.398 -11124.001 1742.636 9087.051 -9530.637 178.346 5850.043 97.430 -1525.763 0.000 -3995.246 -2617.798 -6668.490 9928.835 1438.668 0.000 -6201.623 2388.199 4087.840 7768.028 173.638 3701.760 2952.055 7305.354 -3536.250 -1030.392 -6495.992 2994.701 2962.427 0.000 0.000
-1204.490 318.313 -2820.548 -6191.123 -11114.272 1759.224 9093.874 -9531.446 180.112 5862.566 107.876 -1526.315 0.000 -4000.469 -2611.877 -6657.217 9931.299 1429.547 0.000 -6204.474 2394.121 4092.934 7761.260 156.407 3700.510 2953.103 7297.465 -3553.555 -1036.019 -6511.660 2979.162 2945.949 0.000 0.000
-1199.304 323.646 -2817.035 -6189.835 -11110.264 1765.035 9095.088 -9531.647 181.068 5866.355 110.193 -1525.892 0.000 -4002.179 -2612.557 -6653.668 9932.604 1426.145 0.000 -6206.257 2397.339 4094.699 7757.693 150.246 3700.068 2953.875 7296.821 -3559.624 -1038.649 -6517.048 2973.406 2939.697 0.000 0.000
-1213.777 307.481 -2825.477 -6190.700 -11118.704 1749.239 9089.663 -9530.158 177.831 5853.280 100.722 -1526.701 0.000 -3996.478 -2617.007 -6665.070 9928.835 1435.229 0.000 -6202.818 2390.167 4089.366 7764.847 168.140 3701.926 2951.375 7303.718 -3541.583 -1032.654 -6499.394 2990.876 2958.289 0.000 0.000
-1225.087 295.711 -2831.104 -6192.005 -11129.058 1733.699 9083.814 -9528.540 175.808 5842.466 92.447 -1525.083 0.000 -3991.807 -2620.538 -6673.934 9925.341 1441.886 0.000 -6198.534 2384.043 4084.272 7770.382 182.594 3703.728 2950.510 7310.191 -3526.320 -1027.173 -6485.969 3004.963 2973.498 0.000 0.000
-1230.162 290.323 -2832.980 -6193.752 -11133.380 1726.674 9081.221 -9528.981 175.293 5837.704 89.283 -1525.506 0.000 -3989.527 -2620.134 -6676.729 9924.330 1446.061 0.000 -6197.632 2381.910 4081.551 7774.226 188.295 3704.353 2949.278 7312.931 -3519.386 -1025.114 -6480.912 3010.186 2980.780 0.000 0.000
-1241.693 274.820 -2839.453 -6195.168 -11142.557 1709.038 9075.006 -9528.669 174.871 5824.628 79.095 -1525.267 0.000 -3983.918 -2624.805 -6687.781 9921.424 1454.906 0.000 -6193.752 2377.239 4077.173 7780.515 205.288 3705.935 2948.745 7317.988 -3502.449 -1019.542 -6465.557 3027.012 2997.276 0.000 0.000
-1247.320 268.420 -2844.344 -6196.640 -11146.787 1701.461 9071.640 -9528.393 174.264 5819.203 74.866 -1524.862 0.000 -3981.619 -2628.961 -6692.600 9919.989 1458.805 0.000 -6191.803 2373.524 4075.371 7784.450 213.048 3707.185 2947.384 7321.519 -3494.321 -1016.011 -6457.391 3034.883 3005.294 0.000 0.000
-1236.746 281.956 -2837.614 -6195.224 -11136.414 1716.891 9076.845 -9529.110 175.790 5830.274 83.693 -1525.947 0.000 -3986.401 -2625.191 -6682.466 9923.079 1451.559 0.000 -6195.371 2378.691 4079.490 7778.253 198.557 3705.236 2949.076 7316.609 -3509.842 -1021.436 -6471.644 3019.050 2988.835 0.000 0.000
-1223.174 296.245 -2829.504 -6193.292 -11126.410 1734.379 9084.789 -9529.975 177.188 5843.497 92.594 -1526.002 0.000 -3992.800 -2620.244 -6672.536 9926.021 1441.666 0.000 -6199.141 2385.404 4083.978 7772.185 182.135 3703.893 2950.014 7310.448 -3528.453 -1027.615 -6488.084 3001.469 2971.658 0.000 0.000
-1219.092 300.548 -2827.260 -6191.104 -11124.295 1738.278 9086.261 -9528.540 177.390 5848.167 94.874 -1525.469 0.000 -3993.499 -2619.453 -6669.869 9927.327 1437.822 0.000 -6200.851 2387.611 4086.792 7769.518 175.772 3702.679 2950.859 7308.131 -3534.282 -1029.123 -6492.866 2996.908 2967.190 0.000 0.000
-1207.193 315.775 -2820.713 -6190.736 -11114.364 1754.737 9091.924 -9530.177 179.909 5859.128 104.547 -1525.763 0.000 -3999.568 -2614.102 -6659.332 9930.857 1431.055 0.000 -6204.694 2392.741 4091.463 7761.628 159.956 3702.183 2952.478 7301.327 -3550.006 -1034.033 -6509.508 2981.424 2949.149 0.000 0.000
-1199.782 323.554 -2816.226 -6189.136 -11108.719 1767.886 9096.246 -9530.048 180.259 5868.323 111.443 -1526.297 0.000 -4001.940 -2609.449 -6653.300 9932.384 1424.747 0.000 -6206.404 2396.383 4095.545 7758.005 148.904 3699.976 2954.850 7296.270 -3561.978 -1038.189 -6520.102 2970.151 2937.067 0.000 0.000
-1209.841 312.409 -2821.854 -6190.883 -11116.020 1753.836 9091.392 -9529.809 178.677 5858.264 104.602 -1526.480 0.000 -3998.004 -2613.458 -6661.170 9930.232 1431.110 0.000 -6203.867 2392.355 4090.672 7763.044 161.887 3702.606 2953.397 7301.492 -3548.314 -1033.794 -6506.787 2983.759 2950.841 0.000 0.000
-1224.296 296.778 -2828.511 -6192.447 -11126.833 1733.202 9085.690 -9527.418 176.893 5844.526 92.207 -1526.021 0.000 -3993.278 -2619.324 -6672.260 9926.959 1440.673 0.000 -6198.534 2385.018 4083.794 7769.904 181.509 3704.500 2950.473 7309.694 -3528.453 -1026.843 -6489.114 3001.634 2969.893 0.000 0.000
-1227.367 292.475 -2831.453 -6192.924 -11128.801 1729.157 9082.527 -9527.068 176.489 5841.179 90.663 -1526.186 0.000 -3990.465 -2620.740 -6674.503 9926.095 1443.229 0.000 -6197.835 2382.700 4083.371 7771.908 186.364 3704.298 2949.094 7311.956 -3524.572 -1025.224 -6484.646 3005.772 2974.785 0.000 0.000
-1238.272 278.333 -2837.172 -6194.175 -11137.389 1713.507 9076.366 -9526.608 175.202 5830.439 82.240 -1525.782 0.000 -3986.639 -2625.228 -6683.680 9922.049 1451.045 0.000 -6193.550 2377.478 4077.670 7778.400 201.977 3706.505 2949.315 7317.492 -3508.830 -1021.123 -6471.129 3020.061 2991.851 0.000 0.000
-1246.860 267.427 -2841.936 -6195.702 -11146.161 1701.038 9071.824 -9525.708 173.363 5820.398 74.921 -1525.248 0.000 -3982.686 -2628.244 -6693.795 9919.694 1458.015 0.000 -6191.049 2372.181 4073.808 7784.119 213.490 3709.815 2947.310 7321.758 -3494.597 -1016.342 -6459.322 3033.909 3005.000 0.000 0.000
-1239.817 276.291 -2837.853 -6193.826 -11139.449 1712.109 9076.128 -9525.248 175.018 5827.497 80.824 -1526.131 0.000 -3986.713 -2624.934 -6686.843 9922.436 1452.884 0.000 -6193.348 2376.466 4076.677 7779.117 202.787 3706.670 2948.211 7318.283 -3505.778 -1019.321 -6469.161 3022.764 2994.370 0.000 0.000
-1224.664 293.431 -2828.750 -6192.704 -11127.918 1731.878 9083.300 -9527.068 176.820 5843.699 92.042 -1525.303 0.000 -3991.991 -2619.803 -6674.412 9926.904 1441.408 0.000 -6198.147 2384.650 4083.113 7771.191 182.944 3702.790 2950.951 7310.393 -3528.048 -1025.334 -6487.827 3003.455 2973.314 0.000 0.000
